Loan_ID,Application_Date,Customer_Age,Gender,Marital_Status,Education_Level,Employment_Type,Annual_Income,Credit_Score,Existing_Loans_Count,Number_of_Dependents,Home_Ownership,Region,Loan_Purpose,Loan_Amount,Loan_Term_Months,Interest_Rate,Monthly_Installment,Debt_to_Income_Ratio,Loan_Status,Repayment_Status
LN306291,2025-10-20,51,Female,Married,Bachelor's,Salaried,79123.82,814.0,2,0,Mortgage,North America,Home,71375.0,60,5.59,1366.31,30.14,Approved,On-Time
LN302870,2025-10-20,29,Female,Single,Bachelor's,Self-Employed,48455.21,,4,3,Rent,North America,Business,74241.98,120,8.09,904.29,51.01,Pending,N/A
LN306828,2025-10-20,26,Male,Widowed,Bachelor's,Business Owner,39658.41,690.0,1,0,Mortgage,North America,Auto,35659.43,24,8.4,1619.29,51.98,Approved,Defaulted
LN303596,2025-10-20,33,Female,Married,High School,Salaried,22242.72,617.0,1,1,Mortgage,Europe,Home,94906.5,84,8.34,1495.36,95.0,Approved,On-Time
LN306731,2025-10-20,48,Male,Divorced,Master's,Salaried,56606.74,624.0,2,2,Rent,Asia,Home,139929.84,60,8.71,2885.06,69.39,Approved,On-Time
LN303342,2025-10-20,39,Female,Married,Master's,Self-Employed,37691.38,605.0,3,1,Rent,North America,Business,57134.6,60,9.29,1194.08,48.61,Approved,On-Time
LN305900,2025-10-20,48,Female,Divorced,Bachelor's,Salaried,41007.61,704.0,0,0,Rent,Asia,Home,105976.41,120,5.93,1172.83,34.32,Approved,On-Time
LN306627,2025-10-20,26,Male,Single,Master's,Business Owner,59160.64,669.0,0,3,Rent,North America,Personal,8871.77,24,8.03,401.37,8.14,Approved,On-Time
LN304612,2025-10-21,42,Female,Married,Master's,Unemployed,11158.15,487.0,1,0,Own,North America,Auto,22653.29,84,11.25,390.86,74.59,Rejected,N/A
LN304556,2025-10-21,38,Male,Single,High School,Salaried,49851.27,707.0,0,0,Mortgage,Australia,Auto,22514.96,84,6.89,338.6,8.15,Approved,Late Payments
LN306179,2025-10-21,38,Female,Married,Bachelor's,Business Owner,33211.04,805.0,0,2,Rent,North America,Education,30647.02,60,6.48,599.36,21.66,Approved,On-Time
LN302516,2025-10-21,21,Male,Married,Master's,Business Owner,73059.32,781.0,0,0,Rent,Europe,Home,54900.28,48,5.6,1279.29,21.01,Approved,Late Payments
LN302255,2025-10-21,26,Male,Single,High School,Salaried,44518.1,691.0,3,0,Rent,Australia,Education,14119.42,84,8.27,221.97,20.16,Approved,Late Payments
LN304470,2025-10-21,46,Female,Married,High School,Salaried,15644.67,605.0,0,0,Mortgage,North America,Personal,4230.2,240,9.64,39.82,3.05,Approved,On-Time
LN305971,2025-10-21,46,Male,Married,Master's,Salaried,37511.44,734.0,0,0,Rent,North America,Personal,4531.1,36,7.65,141.26,4.52,Approved,Defaulted
LN300333,2025-10-21,42,Male,Single,Bachelor's,Business Owner,92613.09,676.0,2,1,Mortgage,North America,Home,180398.16,48,8.17,4418.46,61.79,Approved,On-Time
LN302010,2025-10-22,21,Female,Single,Master's,Self-Employed,35656.11,,0,3,Mortgage,South America,Debt Consolidation,16893.71,12,9.6,1482.08,49.88,Approved,Late Payments
LN300633,2025-10-22,54,Male,Married,Bachelor's,Business Owner,49644.22,677.0,3,1,Rent,Africa,Home,176070.09,12,8.37,15346.2,95.0,Rejected,N/A
LN305613,2025-10-22,43,Female,Divorced,Master's,Salaried,40016.94,730.0,1,4,Mortgage,South America,Auto,18919.62,36,6.34,578.49,22.98,Approved,On-Time
LN300226,2025-10-22,27,Male,Married,High School,Business Owner,65846.82,782.0,0,0,Mortgage,Europe,Business,97404.73,12,7.11,8433.05,95.0,Approved,On-Time
LN306462,2025-10-22,38,Female,Married,Master's,Salaried,24529.48,547.0,0,0,Rent,North America,Personal,22162.34,48,12.46,588.64,28.8,Approved,On-Time
LN301501,2025-10-22,56,Male,Married,Bachelor's,Unemployed,11686.71,523.0,1,2,Rent,North America,Auto,20053.75,60,10.8,434.02,65.05,Rejected,N/A
LN300981,2025-10-23,21,Male,Married,Bachelor's,Self-Employed,43301.68,596.0,1,1,Mortgage,Europe,Medical,13576.96,120,10.17,180.7,10.73,Approved,Late Payments
LN303625,2025-10-23,48,Male,Married,Master's,Self-Employed,41283.12,622.0,1,2,Mortgage,Asia,Debt Consolidation,21175.24,36,9.42,677.51,29.07,Approved,Late Payments
LN302285,2025-10-23,46,Male,Married,Bachelor's,Self-Employed,51493.39,584.0,3,0,Mortgage,Asia,Auto,11807.17,60,9.04,245.33,23.52,Approved,Defaulted
LN301992,2025-10-23,40,Female,Single,Bachelor's,Salaried,32810.44,549.0,0,2,Mortgage,North America,Personal,6981.56,60,10.66,150.61,5.51,Approved,On-Time
LN303274,2025-10-23,45,Female,Single,Bachelor's,Unemployed,16382.28,645.0,2,1,Mortgage,Australia,Auto,40277.08,24,8.03,1822.17,95.0,Rejected,N/A
LN301015,2025-10-23,21,Male,Single,Bachelor's,Self-Employed,36166.28,681.0,2,2,Own,North America,Debt Consolidation,10253.8,180,9.49,107.01,14.21,Approved,On-Time
LN302476,2025-10-23,38,Female,Married,Bachelor's,Business Owner,61812.17,741.0,0,0,Rent,Asia,Debt Consolidation,8082.86,84,8.01,126.02,2.45,Approved,On-Time
LN300296,2025-10-23,40,Male,Single,High School,Salaried,61504.57,631.0,3,1,Own,Europe,Auto,38310.49,12,7.99,3332.39,73.71,Pending,N/A
LN300934,2025-10-23,37,Male,Married,Bachelor's,Salaried,49745.34,764.0,1,3,Rent,North America,Auto,42525.95,24,5.27,1870.82,52.38,Approved,On-Time
LN302182,2025-10-24,59,Female,Single,Bachelor's,Self-Employed,54043.44,681.0,1,1,Rent,South America,Personal,9582.37,36,8.55,302.71,13.08,Approved,On-Time
LN301758,2025-10-24,63,Female,Married,Bachelor's,Salaried,35523.36,591.0,1,1,Mortgage,Europe,Education,31224.24,48,9.81,789.08,33.81,Approved,Late Payments
LN300234,2025-10-24,60,Female,Single,High School,Salaried,47372.92,741.0,4,0,Mortgage,Europe,Auto,15205.1,36,6.97,469.28,33.03,Approved,On-Time
LN303860,2025-10-24,53,Male,Divorced,Bachelor's,Salaried,97718.41,736.0,1,3,Own,North America,Education,33641.87,24,7.59,1515.25,22.04,Approved,On-Time
LN305694,2025-10-24,21,Female,Divorced,Master's,Salaried,33932.36,685.0,4,0,Own,Asia,Education,19172.07,12,7.07,1659.52,95.0,Pending,N/A
LN302861,2025-10-24,49,Male,Single,High School,Salaried,42958.69,522.0,1,3,Rent,Europe,Education,34032.78,36,13.01,1146.86,35.57,Approved,On-Time
LN301268,2025-10-24,31,Female,Divorced,Bachelor's,Self-Employed,28568.96,623.0,0,0,Rent,Europe,Business,144428.64,240,11.37,1527.31,64.15,Pending,N/A
LN300731,2025-10-24,32,Female,Married,Master's,Salaried,39260.56,756.0,0,1,Own,Europe,Home,173743.28,12,5.9,14945.48,95.0,Pending,N/A
LN306223,2025-10-24,39,Male,Married,Bachelor's,Self-Employed,38809.87,686.0,1,1,Own,Europe,Home,240733.18,36,6.31,7357.43,95.0,Approved,Late Payments
LN304919,2025-10-24,39,Female,Single,Master's,Salaried,29038.21,706.0,4,0,Own,Europe,Auto,12012.26,24,7.07,538.2,79.31,Approved,On-Time
LN304149,2025-10-24,34,Female,Divorced,Master's,Salaried,78446.86,840.0,1,2,Mortgage,North America,Personal,15800.34,84,7.03,238.7,6.66,Approved,On-Time
LN300321,2025-10-25,44,Female,Married,Master's,Business Owner,26183.27,711.0,0,0,Mortgage,North America,Auto,49494.82,48,6.82,1181.09,54.13,Approved,Late Payments
LN304378,2025-10-25,46,Female,Single,High School,Salaried,44362.4,733.0,2,0,Rent,Australia,Personal,9115.64,36,8.43,287.46,12.28,Approved,On-Time
LN302340,2025-10-25,34,Female,Married,Bachelor's,Self-Employed,81737.2,792.0,4,0,Own,North America,Medical,14241.24,12,4.13,1213.49,33.91,Approved,On-Time
LN305704,2025-10-25,34,Male,Single,Bachelor's,Salaried,82038.9,850.0,0,5,Rent,South America,Debt Consolidation,8658.97,48,5.95,203.16,2.97,Approved,On-Time
LN304952,2025-10-25,56,Female,Married,High School,Salaried,21999.66,645.0,3,1,Rent,Europe,Personal,12723.37,180,10.02,136.88,64.23,Approved,Late Payments
LN302011,2025-10-25,37,Female,Married,Bachelor's,Self-Employed,29669.42,642.0,0,2,Own,Europe,Auto,30044.27,24,8.15,1360.88,55.04,Pending,N/A
LN305859,2025-10-25,28,Female,Single,High School,Salaried,42269.26,687.0,2,0,Rent,North America,Home,281656.02,24,8.15,12757.82,95.0,Pending,N/A
LN300418,2025-10-25,55,Male,Single,Master's,Self-Employed,26955.88,648.0,0,3,Rent,Asia,Business,66000.51,12,9.55,5788.69,95.0,Approved,Defaulted
LN302442,2025-10-25,41,Female,Married,Bachelor's,Salaried,43560.91,665.0,0,0,Mortgage,Europe,Debt Consolidation,20599.28,84,8.94,330.8,9.11,Approved,On-Time
LN305778,2025-10-25,58,Male,Married,Bachelor's,Business Owner,30284.76,641.0,1,2,Rent,North America,Auto,35030.18,240,8.76,309.79,22.46,Pending,N/A
LN301723,2025-10-25,41,Female,Divorced,High School,Salaried,33348.99,581.0,1,3,Rent,Europe,Personal,12207.57,24,12.15,575.51,28.6,Approved,On-Time
LN305013,2025-10-26,30,Female,Married,Bachelor's,Salaried,27660.92,696.0,2,4,Rent,Asia,Medical,4279.81,60,8.28,87.35,14.52,Approved,On-Time
LN302666,2025-10-26,49,Male,Married,Bachelor's,Salaried,47738.81,605.0,1,0,Mortgage,North America,Education,15657.13,120,8.68,195.64,7.91,Approved,Late Payments
LN305606,2025-10-26,33,Female,Married,Bachelor's,Business Owner,58537.1,560.0,0,3,Mortgage,Europe,Education,19853.86,36,8.69,628.49,12.88,Approved,Late Payments
LN300874,2025-10-26,47,Male,Single,Master's,Unemployed,10334.78,586.0,2,0,Own,Europe,Auto,14899.93,84,10.29,249.59,77.27,Rejected,N/A
LN305413,2025-10-26,30,Male,Married,Bachelor's,Salaried,86581.54,732.0,0,3,Own,North America,Home,81868.33,24,7.0,3665.46,50.8,Approved,Defaulted
LN303690,2025-10-26,45,Male,Widowed,High School,Salaried,33345.18,707.0,1,2,Mortgage,Asia,Auto,21511.24,60,8.51,441.44,22.17,Approved,On-Time
LN302911,2025-10-26,23,Male,Married,PhD,Unemployed,27284.71,573.0,4,0,Mortgage,Africa,Personal,6511.49,60,11.93,144.61,52.26,Rejected,N/A
LN306838,2025-10-27,49,Female,Married,High School,Salaried,13604.52,589.0,0,0,Own,Europe,Business,164520.08,60,11.94,3654.67,95.0,Approved,On-Time
LN303052,2025-10-27,40,Male,Married,Bachelor's,Self-Employed,36144.6,690.0,3,1,Mortgage,South America,Debt Consolidation,11384.29,12,8.98,995.47,41.27,Approved,On-Time
LN302797,2025-10-27,33,Male,Single,Bachelor's,Self-Employed,81194.51,728.0,3,0,Rent,South America,Education,11594.4,24,6.44,516.17,20.94,Approved,On-Time
LN302158,2025-10-27,58,Female,Single,Bachelor's,Self-Employed,53492.86,730.0,4,2,Rent,Europe,Business,126491.2,84,6.74,1893.05,65.8,Approved,On-Time
LN301187,2025-10-27,29,Male,Single,High School,Salaried,26588.35,603.0,0,0,Mortgage,Africa,Auto,27072.73,24,8.47,1230.24,55.52,Approved,On-Time
LN303925,2025-10-27,36,Male,Single,High School,Salaried,23297.16,590.0,3,1,Rent,Asia,Auto,15544.78,48,11.61,406.38,70.82,Pending,N/A
LN304925,2025-10-27,28,Female,Married,Bachelor's,Salaried,67453.95,768.0,3,3,Own,South America,Personal,7458.45,84,5.95,108.78,16.73,Approved,On-Time
LN305891,2025-10-27,52,Male,Married,Bachelor's,Salaried,33586.8,678.0,1,4,Mortgage,Australia,Home,134375.22,60,7.26,2677.3,95.0,Approved,On-Time
LN305229,2025-10-27,28,Female,Single,High School,Business Owner,64969.28,680.0,3,2,Rent,Africa,Personal,5194.92,180,10.17,56.37,10.54,Approved,On-Time
LN300998,2025-10-27,43,Male,Married,Master's,Salaried,34980.33,731.0,4,0,Mortgage,Asia,Medical,1598.05,60,7.33,31.89,25.45,Approved,On-Time
LN305385,2025-10-27,42,Male,Married,Bachelor's,Self-Employed,33385.12,748.0,2,1,Rent,Asia,Business,30760.6,84,7.45,471.06,38.85,Approved,On-Time
LN305501,2025-10-27,24,Male,Single,Bachelor's,Salaried,45409.9,712.0,0,3,Rent,Africa,Auto,24592.86,180,6.62,215.86,5.7,Approved,On-Time
LN303220,2025-10-27,29,Male,Divorced,Bachelor's,Business Owner,50502.77,813.0,0,3,Rent,North America,Auto,12563.93,36,5.44,379.04,9.01,Approved,On-Time
LN304637,2025-10-27,37,Male,Single,High School,Salaried,,674.0,0,0,Rent,Asia,Personal,17716.7,120,8.03,215.23,6.34,Approved,On-Time
LN300956,2025-10-27,63,Female,Single,Bachelor's,Salaried,20403.51,,1,1,Mortgage,Asia,Home,240153.27,12,5.93,20661.41,95.0,Pending,N/A
LN303654,2025-10-28,31,Female,Married,Bachelor's,Business Owner,30848.39,822.0,0,2,Rent,Europe,Personal,13118.25,84,5.69,189.7,7.38,Approved,On-Time
LN303154,2025-10-28,27,Female,Married,High School,Salaried,21896.78,622.0,2,2,Rent,North America,Home,289922.75,12,9.27,25390.49,95.0,Approved,On-Time
LN302812,2025-10-28,27,Female,Married,Master's,Business Owner,56285.21,707.0,0,1,Own,Europe,Home,238721.88,48,6.45,5655.77,95.0,Pending,N/A
LN304371,2025-10-28,21,Female,Divorced,PhD,Salaried,77076.14,757.0,1,0,Mortgage,Africa,Education,24391.26,120,6.16,272.76,6.06,Approved,On-Time
LN306212,2025-10-28,36,Male,Divorced,High School,Self-Employed,26964.93,719.0,3,0,Rent,Europe,Education,8434.89,36,6.18,257.29,38.69,Approved,Defaulted
LN304727,2025-10-28,25,Female,Single,Bachelor's,Salaried,43184.68,672.0,0,2,Own,Europe,Home,291036.66,24,8.22,13192.02,95.0,Pending,N/A
LN304668,2025-10-28,31,Female,Single,High School,Salaried,20296.75,566.0,2,0,Mortgage,North America,Debt Consolidation,24748.34,60,10.29,529.37,72.58,Pending,N/A
LN305884,2025-10-28,39,Female,Widowed,Bachelor's,Business Owner,92538.27,769.0,1,3,Mortgage,North America,Auto,20305.63,48,6.07,477.53,7.87,Approved,On-Time
LN304755,2025-10-29,36,Male,Single,Bachelor's,Salaried,14359.74,,0,5,Mortgage,Australia,Business,7504.49,48,9.95,190.15,15.89,Approved,Late Payments
LN302306,2025-10-29,30,Male,Married,High School,Unemployed,8160.71,538.0,4,2,Mortgage,Europe,Auto,25809.2,36,10.57,839.71,95.0,Pending,N/A
LN300578,2025-10-29,52,Male,Single,High School,Business Owner,81863.66,681.0,0,3,Rent,Europe,Business,63251.93,36,8.06,1983.84,29.08,Approved,Late Payments
LN302553,2025-10-29,48,Male,Married,High School,Salaried,62567.3,761.0,0,1,Rent,South America,Personal,14321.22,48,7.21,344.34,6.6,Approved,On-Time
LN304200,2025-10-29,26,Male,Divorced,High School,Salaried,,759.0,2,2,Rent,North America,Debt Consolidation,9503.38,36,8.12,298.33,27.34,Approved,On-Time
LN306380,2025-10-29,40,Male,Single,High School,Business Owner,52344.41,730.0,0,0,Mortgage,Europe,Medical,3290.89,120,9.38,42.37,1.0,Approved,Late Payments
LN300091,2025-10-29,45,Female,Single,High School,Salaried,35183.68,696.0,0,2,Rent,Europe,Home,127250.31,48,7.29,3064.32,95.0,Pending,N/A
LN300661,2025-10-30,31,Male,Divorced,Bachelor's,Business Owner,59079.19,725.0,2,1,Rent,Europe,Home,139165.83,12,4.98,11912.36,95.0,Pending,N/A
LN306312,2025-10-30,21,Male,Divorced,Bachelor's,Self-Employed,53246.01,580.0,1,3,Own,North America,Home,125266.58,24,10.37,5801.83,95.0,Approved,On-Time
LN303980,2025-10-30,45,Male,Married,High School,Unemployed,8000.0,452.0,0,2,Mortgage,Africa,Personal,4586.69,120,13.29,69.27,10.39,Approved,Late Payments
LN300649,2025-10-31,35,Male,Married,High School,Salaried,47455.48,767.0,0,4,Own,Asia,Personal,9024.17,12,7.84,784.33,19.83,Approved,On-Time
LN303404,2025-10-31,32,Other,Married,High School,Self-Employed,27738.33,569.0,1,0,Mortgage,Europe,Medical,4005.39,12,11.34,354.64,20.38,Pending,N/A
LN301117,2025-10-31,44,Male,Divorced,Master's,Business Owner,11702.04,541.0,0,2,Rent,North America,Business,181155.86,240,12.08,2004.79,95.0,Rejected,N/A
LN304196,2025-10-31,21,Female,Married,High School,Self-Employed,34008.64,597.0,2,1,Rent,Asia,Education,29229.89,84,9.93,484.19,25.65,Approved,On-Time
LN302422,2025-10-31,39,Male,Single,Bachelor's,Salaried,79533.01,732.0,0,2,Mortgage,Europe,Personal,13724.51,24,6.28,610.01,9.2,Approved,Late Payments
LN303292,2025-10-31,37,Female,Single,Bachelor's,Business Owner,51755.24,621.0,3,5,Mortgage,Asia,Home,236752.98,36,8.37,7459.46,95.0,Rejected,N/A
LN301503,2025-10-31,58,Male,Divorced,High School,Salaried,31355.33,650.0,0,1,Own,Europe,Debt Consolidation,18920.38,84,10.05,314.59,12.04,Approved,Late Payments
LN304512,2025-11-01,36,Male,Married,Master's,Business Owner,48671.59,749.0,1,1,Own,Europe,Auto,28828.9,84,5.88,419.49,18.76,Approved,Late Payments
LN302184,2025-11-01,35,Male,Married,Bachelor's,Business Owner,132762.2,743.0,0,3,Mortgage,Asia,Business,112816.69,12,7.02,9762.7,88.24,Approved,Defaulted
LN301522,2025-11-01,43,Female,Single,Master's,Salaried,86378.34,750.0,0,4,Rent,Asia,Auto,26929.21,24,6.32,1197.41,16.63,Approved,On-Time
LN304449,2025-11-01,34,Male,Widowed,Master's,Business Owner,96618.73,668.0,1,3,Own,Australia,Auto,20549.54,84,8.37,324.09,7.34,Approved,On-Time
LN301657,2025-11-01,37,Female,Married,Master's,Salaried,61252.93,570.0,4,0,Rent,Europe,Home,155096.01,48,11.03,4010.8,95.0,Approved,Defaulted
LN300106,2025-11-01,40,Female,Single,Master's,Self-Employed,104337.19,651.0,1,1,Mortgage,Europe,Education,27136.64,180,8.53,267.7,7.1,Approved,Defaulted
LN301606,2025-11-01,24,Female,Married,Master's,Salaried,80197.16,826.0,1,1,Rent,Europe,Personal,7265.28,24,5.3,319.71,7.24,Approved,On-Time
LN305129,2025-11-01,41,Male,Single,High School,Business Owner,22906.86,577.0,1,5,Rent,South America,Personal,13349.35,36,10.28,432.5,35.67,Pending,N/A
LN300758,2025-11-01,63,Female,Married,Bachelor's,Salaried,29355.56,733.0,4,0,Rent,Europe,Home,127225.57,60,6.67,2499.46,95.0,Approved,Defaulted
LN306538,2025-11-01,32,Male,Divorced,High School,Salaried,,686.0,2,3,Own,Europe,Medical,4638.18,60,9.77,98.02,7.85,Approved,On-Time
LN304406,2025-11-01,41,Female,Single,High School,Salaried,56684.46,561.0,0,4,Rent,North America,Personal,22011.93,12,12.32,1959.03,41.47,Approved,Defaulted
LN302014,2025-11-01,41,Female,Divorced,PhD,Salaried,33671.6,561.0,2,2,Mortgage,South America,Business,62368.96,12,10.16,5487.86,95.0,Approved,Defaulted
LN306594,2025-11-01,38,Male,Single,Bachelor's,Salaried,46062.72,581.0,4,3,Mortgage,South America,Home,275972.52,180,11.07,3148.84,95.0,Pending,N/A
LN302722,2025-11-02,51,Female,Married,Bachelor's,Self-Employed,45866.69,817.0,1,2,Mortgage,Asia,Home,133403.66,120,4.64,1391.59,41.01,Approved,Late Payments
LN304370,2025-11-02,40,Female,Married,Master's,Salaried,65526.19,659.0,2,3,Mortgage,Europe,Home,165693.78,24,8.43,7526.42,95.0,Pending,N/A
LN303304,2025-11-02,34,Male,Single,High School,Salaried,55978.0,849.0,4,1,Rent,North America,Home,138819.55,36,3.54,4070.16,95.0,Approved,On-Time
LN302330,2025-11-02,47,Male,Single,High School,Self-Employed,42929.85,653.0,3,0,Own,Asia,Education,5159.82,36,7.82,161.26,15.81,Approved,On-Time
LN306167,2025-11-02,35,Male,Married,High School,Unemployed,8000.0,576.0,2,0,Rent,Europe,Auto,11811.65,12,10.85,1043.11,95.0,Rejected,N/A
LN305386,2025-11-02,26,Female,Single,Master's,Salaried,38140.82,629.0,1,1,Mortgage,North America,Personal,1945.76,48,10.96,50.25,5.53,Approved,On-Time
LN303812,2025-11-02,32,Male,Single,Bachelor's,Unemployed,,545.0,2,3,Own,Asia,Personal,15450.28,24,11.53,723.91,41.11,Approved,Late Payments
LN304133,2025-11-02,22,Female,Married,Bachelor's,Business Owner,97862.0,765.0,1,0,Rent,North America,Auto,21058.68,12,6.15,1813.9,24.6,Approved,Late Payments
LN302852,2025-11-02,35,Male,Married,Master's,Salaried,64253.37,697.0,1,1,Own,Europe,Home,149049.01,240,7.29,1181.66,24.13,Approved,On-Time
LN304399,2025-11-02,24,Male,Married,Master's,Self-Employed,95381.3,622.0,4,0,Mortgage,Asia,Home,149342.48,24,9.53,6859.05,92.46,Approved,On-Time
LN300905,2025-11-02,39,Female,Married,Bachelor's,Salaried,42624.71,676.0,4,3,Rent,South America,Home,131152.39,120,7.79,1576.72,53.43,Approved,Late Payments
LN301680,2025-11-02,22,Female,Single,Bachelor's,Salaried,30087.73,825.0,1,2,Mortgage,Asia,Medical,5762.29,120,3.89,58.04,8.39,Approved,Late Payments
LN305256,2025-11-02,26,Female,Single,High School,Salaried,,644.0,1,3,Rent,Africa,Home,139121.91,48,7.51,3364.46,95.0,Pending,N/A
LN302349,2025-11-02,35,Female,Divorced,Bachelor's,Salaried,82276.27,722.0,2,0,Own,Europe,Auto,22199.75,12,7.18,1922.71,32.16,Approved,On-Time
LN301581,2025-11-02,23,Female,Widowed,High School,Self-Employed,20072.03,651.0,4,1,Own,North America,Medical,4234.06,84,8.88,67.86,68.72,Pending,N/A
LN306339,2025-11-02,53,Male,Single,Master's,Self-Employed,36582.68,663.0,1,4,Mortgage,North America,Auto,27083.97,24,8.16,1226.91,48.19,Approved,On-Time
LN305977,2025-11-02,35,Male,Single,High School,Salaried,24483.21,593.0,1,1,Mortgage,North America,Home,130311.77,60,9.29,2723.44,95.0,Rejected,N/A
LN303838,2025-11-03,38,Male,Single,High School,Self-Employed,46873.56,838.0,1,1,Mortgage,Europe,Business,28131.53,60,4.47,524.07,15.83,Approved,On-Time
LN300565,2025-11-03,21,Male,Single,Bachelor's,Self-Employed,42174.48,564.0,1,1,Own,North America,Education,14824.5,48,8.99,368.84,15.01,Approved,On-Time
LN301597,2025-11-03,36,Female,Single,High School,Self-Employed,27882.62,544.0,0,2,Mortgage,Asia,Personal,7014.11,36,11.95,232.8,10.02,Approved,On-Time
LN306432,2025-11-03,45,Male,Single,Bachelor's,Self-Employed,18217.8,722.0,0,4,Mortgage,Asia,Debt Consolidation,15727.85,120,7.76,188.83,12.44,Approved,Late Payments
LN306279,2025-11-03,44,Female,Divorced,High School,Business Owner,34877.51,702.0,0,0,Mortgage,South America,Business,149866.88,36,7.81,4683.16,95.0,Pending,N/A
LN304368,2025-11-03,27,Female,Single,Master's,Salaried,59380.87,672.0,4,4,Rent,Europe,Personal,5357.96,24,7.15,240.25,19.22,Approved,On-Time
LN306354,2025-11-03,33,Male,Single,Master's,Salaried,138554.62,727.0,0,0,Mortgage,Asia,Debt Consolidation,15381.35,24,6.6,685.88,5.94,Approved,On-Time
LN302133,2025-11-03,39,Male,Single,High School,Self-Employed,38231.2,639.0,3,3,Rent,Asia,Home,259260.72,84,9.16,4192.35,95.0,Pending,N/A
LN304000,2025-11-03,46,Female,Divorced,Master's,Salaried,83983.64,680.0,2,3,Mortgage,Asia,Business,55712.49,24,8.91,2542.91,44.99,Approved,Defaulted
LN301876,2025-11-04,42,Male,Married,Bachelor's,Salaried,14949.05,613.0,2,1,Own,North America,Auto,8399.27,60,8.72,173.22,49.61,Approved,On-Time
